ATAB
Number_of_integer_label_columns: 5
Number_of_real_label_columns: 0
Number_of_data_columns: 14
Number_of_data_rows: 4368
Width_of_text_label_column: 15
Type_of_product: 'Observations from DWH'
Start_time: 2017-01-01 00:00 +0:00
End_time: 2021-01-01 00:00 +0:00
Missing_value_code: -9999.0
Descriptor: BETU24	ALNU24	POAC24
Parameter: 'Birch pol cnc. 24h 0-0 UTC'	'Alder pol cnc. 24h 0-0 UTC'	'Grass pol cnc. 24h 0-0 UTC'
Unit: '1/m^3'	'1/m^3'	'1/m^3'
Indicator: PLO	PBS	PBE	PBU	PLS	PDS	PLU	PLZ	PMU	PVI	PNE	PZH	PGE	PCF
Latitude: 46.173	47.562	46.947	47.173	46.525	46.828	46.004	47.058	47.63	46.292	47.001	47.378	46.192	47.113
Longitude: 8.787	7.584	7.421	9.473	6.643	9.854	8.961	8.297	9.237	7.883	6.95	8.566	6.149	6.832
Height: 376	256	551	446	569	1587	275	463	412	648	489	558	382	1037
PARAMETER        YYYY MM DD HH mm PLO PBS PBE PBU PLS PDS PLU PLZ PMU PVI PNE PZH PGE PCF
ALNU24              2017        7       18        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       19        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       20        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       21        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       22        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       23        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       24        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       25        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       26        0        0     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       27        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       28        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       29        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       30        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        7       31        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8        1        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8        2        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8        3        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8        4        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8        5        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8        6        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8        7        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    14.000000000     0.000000000     0.000000000
ALNU24              2017        8        8        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8        9        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       10        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       11        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       12        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       13        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       14        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       15        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       16        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       17        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       18        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000
ALNU24              2017        8       19        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       20        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000
ALNU24              2017        8       21        0        0     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000 -9999.000000000     0.000000000
ALNU24              2017        8       22        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       23        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       24        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       25        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       26        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       27        0        0     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       28        0        0     0.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000     0.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       29        0        0     0.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000     0.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       30        0        0     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        8       31        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9        1        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9        2        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9        3        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9        4        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000
ALNU24              2017        9        5        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000
ALNU24              2017        9        6        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9        7        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9        8        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9        9        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       10        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       11        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       12        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       13        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       14        0        0     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       15        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     3.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       16        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       17        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       18        0        0     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       19        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       20        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     3.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       21        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       22        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       23        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       24        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       25        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       26        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000
ALNU24              2017        9       27        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       28        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       29        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017        9       30        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
ALNU24              2017       10        1        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10        2        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10        3        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10        4        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10        5        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10        6        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10        7        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10        8        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10        9        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       10        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       11        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       12        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       13        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       14        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       15        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       16        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       17        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       24        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       25        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       26        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       27        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       28        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       29        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       30        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       10       31        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11        1        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11        2        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11        3        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11        4        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11        5        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11        6        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11        7        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11        8        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11        9        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       10        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       11        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       12        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       13        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       14        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       15        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       16        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       17        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       18        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       19        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
ALNU24              2017       11       20        0        0 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000 -9999.000000000     0.000000000 -9999.000000000
